"question_id","created_at","cypher_query","execution_time_ms","query_complexity","question","result_count","sandbox_name","validated"
"bc5ac527-fc86-46b2-8329-d037f30e33c8","2025-11-14T17:08:33.142773+00:00","""MATCH (q:Question) WHERE q.upVotes > 100 AND q.answered = true RETURN q.title, q.upVotes ORDER BY q.upVotes DESC LIMIT 5""","304.92","complex","Find questions with more than 100 upvotes that have been answered","0","buzzoverflow","true"
"b301ff54-ff93-41df-ab9b-8ff487c473cb","2025-11-16T18:14:19.803412+00:00","MATCH (q:Question) WHERE q.answered = true RETURN count(q) AS answered_questions","302.42","simple","How many questions have been marked as answered?","1","buzzoverflow","true"
"01f09035-7efe-4ee8-b6e6-f3ddfe2d554f","2025-11-16T18:21:53.544911+00:00","""MATCH (q:Question) RETURN q.title, q.favorites ORDER BY q.favorites DESC LIMIT 5""","352.64","medium","Which questions have the most favorites?","5","buzzoverflow","true"
"defc7769-aee1-4158-9393-0facc81a769a","2025-11-14T17:11:03.395339+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'python'}) RETURN DISTINCT u.display_name LIMIT 10""","293.83","multi-hop","Which developers have asked questions across JavaScript and Python domains?","10","buzzoverflow","true"
"2318b2db-f1f9-4190-badf-0d74f40d26c6","2025-11-14T17:15:04.519283+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 1""","301.73","medium","Who is the user with the highest reputation?","1","buzzoverflow","true"
"5aab958b-8cfb-4436-962d-c673da304b5e","2025-11-14T17:20:13.160857+00:00","""MATCH (q:Question) RETURN q.title, q.score ORDER BY q.score DESC LIMIT 3""","282.72","medium","List the top 3 questions with the highest scores","3","buzzoverflow","true"
"9465ee22-b48e-4019-8d30-d1e32f32ec9f","2025-11-16T17:19:46.250671+00:00","MATCH (u:User)-[:ASKED]->(q:Question) WHERE u.reputation > 10000 RETURN count(q) as high_rep_questions","299.22","medium","""What is the total number of questions asked by users with reputation over 10,000?""","1","buzzoverflow","true"
"38d6d9d6-bfd7-4a69-bae8-749b30e3a66d","2025-11-16T18:20:23.020754+00:00","MATCH (u:User)-[:ASKED]->(q:Question) RETURN avg(u.reputation) AS average_user_reputation","301.19","medium","What is the average reputation of users who have asked questions?","1","buzzoverflow","true"
"8c14b270-5bea-4150-92d6-9e4fb859d6de","2025-11-16T18:29:16.530260+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 1""","310.94","medium","Who has asked the most questions?","1","buzzoverflow","true"
"cbb1b3e2-db29-4bde-ad36-b66238f4a43b","2025-11-16T18:32:04.162627+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'typescript'}) RETURN DISTINCT u.display_name LIMIT 10""","267.35","multi-hop","Who are the users that have posted questions across both JavaScript and TypeScript domains?","10","buzzoverflow","true"
"2fa22ee8-54f1-4866-b006-baf7169686e7","2025-11-14T17:16:17.225680+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'graphql'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'typescript'}) RETURN DISTINCT u.display_name LIMIT 10""","301.85","multi-hop","Find users who have asked questions in both 'graphql' and 'typescript' tags","10","buzzoverflow","true"
"aed43c38-45ba-477a-93c0-b92d761b43aa","2025-11-13T19:17:30.832518+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag {name: 'graphql'}) RETURN u.display_name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 5""","325.25","complex","Who are the most active users in the GraphQL tag?","5","buzzoverflow","true"
"9c6963bb-820a-4e2d-b88d-a47956266931","2025-11-14T17:30:11.851853+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag {name: 'graphql'}) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 5""","404.02","multi-hop","Find top users with high reputation who have asked questions in the GraphQL tag","5","buzzoverflow","true"
"f0d6d628-bd25-400e-8ac7-5ee93129966a","2025-11-16T18:14:58.306136+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag) WHERE t1 <> t2 RETURN DISTINCT u.display_name LIMIT 10""","399.62","multi-hop","Identify users who have asked questions across different programming domains","10","buzzoverflow","true"
"2483fad0-b77b-4e8c-8ae4-71cd3dc4a3aa","2025-11-14T17:21:33.536008+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 1""","300.44","medium","Who is the user with the highest reputation?","1","buzzoverflow","true"
"72f64de6-1e9f-4631-9db6-2907e0836d1e","2025-11-16T18:33:46.251263+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, count(q) AS questions_asked ORDER BY questions_asked DESC LIMIT 10""","780","medium","How many questions has each user asked?","10","buzzoverflow","true"
"46ea3dc7-43cd-474b-bb8c-df2551a65924","2025-11-14T17:27:05.220797+00:00","""MATCH (q:Question) RETURN q.title, q.favorites ORDER BY q.favorites DESC LIMIT 3""","276.57","medium","What are the top 3 most favorited questions?","3","buzzoverflow","true"
"fad5514e-63dd-407b-b853-b1bced997f1a","2025-11-14T17:23:09.490154+00:00","MATCH (u:User) WHERE u.reputation > 10000 RETURN count(u) AS high_rep_users","272.56","medium","""How many users have a reputation above 10,000?""","1","buzzoverflow","true"
"3cfc9b03-f9d6-4d2d-906e-7676148c5f18","2025-11-14T17:27:47.378624+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WHERE t.name IN ['graphql', 'reactjs'] WITH u, COLLECT(DISTINCT t.name) AS tags WHERE SIZE(tags) > 1 RETURN u.display_name, tags""","1022.83","multi-hop","Which developers show expertise across GraphQL and React technologies?","1370","buzzoverflow","true"
"895d3c44-d5cb-4827-91ef-1b5361d3e946","2025-11-14T17:19:37.160625+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH t.name AS tag, count(q) AS question_count ORDER BY question_count DESC LIMIT 5 RETURN tag, question_count""","327.47","complex","What are the top 5 most frequently used tags in questions?","5","buzzoverflow","true"
"0f2c2f3f-941c-4bd6-a85e-ad364b6b8151","2025-11-16T18:20:59.247870+00:00","MATCH (u:User) RETURN count(u) AS total_users","258.19","simple","What is the total number of registered users?","1","buzzoverflow","true"
"2833cf63-eb4f-4a12-ade6-69c0861e4b9a","2025-11-16T18:31:04.772425+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, count(q) as question_count ORDER BY question_count DESC LIMIT 1""","280.06","medium","Who is the user that has asked the most questions?","1","buzzoverflow","true"
"56cadada-83ea-48c8-b612-0381511f64fb","2025-11-14T16:54:30.790781+00:00","MATCH (u:User) WHERE u.reputation > 10000 RETURN count(u) AS high_rep_users","301.59","medium","""How many users have a reputation above 10,000?""","1","buzzoverflow","true"
"b0e21013-f8b3-4361-9a25-0b50f003be75","2025-11-16T18:28:28.095353+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 5""","273.05","complex","What are the top 5 tags with the most questions?","5","buzzoverflow","true"
"864a7cb7-b29b-4262-abc4-441dd50bd1ef","2025-11-14T17:28:02.566152+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, COUNT(q) AS tag_count ORDER BY tag_count DESC LIMIT 5""","301.52","complex","What are the most trending tags in the last year?","5","buzzoverflow","true"
"534f9b98-0b72-4688-b217-b605b017c32a","2025-11-16T18:34:37.558932+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, sum(q.favorites) AS total_favorites ORDER BY total_favorites DESC LIMIT 3""","325.68","medium","What are the top 3 users with the most favorited questions?","3","buzzoverflow","true"
"79d17dd4-4b14-4c73-8207-af0b2587fa1e","2025-11-16T18:20:12.236565+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) WHERE u.reputation > 100000 AND q.score > 50 RETURN DISTINCT u.display_name, u.reputation, q.score LIMIT 5""","294.77","multi-hop","Find users who have asked questions with both high reputation and high-scoring questions","0","buzzoverflow","true"
"d3bdfa7d-8e16-442b-9d3f-cf2bdddf9747","2025-11-14T17:13:09.523735+00:00","MATCH (q:Question) WHERE q.upVotes > 100 AND q.answered = true RETURN count(q) AS highly_voted_answered_questions","708.75","complex","How many questions have more than 100 upvotes and are marked as answered?","1","buzzoverflow","true"
"36716590-b308-4ef2-b4ed-ece30b60da30","2025-11-14T17:29:37.442786+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","268.91","simple","What is the total count of questions in the buzzoverflow system?","1","buzzoverflow","true"
"8c2f916c-2db2-49b5-9289-000ec9c560ed","2025-11-14T04:07:01.270501+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'graphql'}),\n(u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'reactjs'})\nRETURN DISTINCT u.display_name LIMIT 10""","302.55","multi-hop","Find developers active in both GraphQL and React technology domains","10","buzzoverflow","true"
"53a78fe3-739b-4440-83ef-25084f31e779","2025-11-14T16:53:25.166233+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'python'}) RETURN DISTINCT u.display_name LIMIT 10""","304.55","multi-hop","Who are the developers experienced in both JavaScript and Python based on their asked questions?","10","buzzoverflow","true"
"45e6d5cd-d2d1-4111-9ffe-c5573d53bc22","2025-11-16T17:35:33.422633+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","265.2","simple","How many questions are in the database?","1","buzzoverflow","true"
"a0bbc6db-734e-42bc-b4cb-1b3e591f26a6","2025-11-16T18:24:19.824140+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","277.34","simple","Count all questions in the system","1","buzzoverflow","true"
"0ade4107-1284-4c6e-be34-aaeb3b33e5a5","2025-11-16T18:19:32.214965+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'python'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'java'}) RETURN DISTINCT u.display_name LIMIT 10""","266.38","multi-hop","Find users who have asked questions in Python and Java tags","0","buzzoverflow","true"
"ad68b32b-8097-47e2-bc78-4198f669c6bc","2025-11-14T16:53:11.320156+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 5""","307.69","complex","What are the top 5 most frequently used tags across all questions?","5","buzzoverflow","true"
"95d3cfcf-61c2-46ee-a470-d9d0d1f64a14","2025-11-14T17:18:22.562811+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag) WHERE t1.name <> t2.name RETURN DISTINCT u.display_name, COLLECT(DISTINCT t1.name) AS domains LIMIT 10""","815.54","multi-hop","Find users who have asked questions across multiple technology domains","10","buzzoverflow","true"
"52197424-78ff-40a3-87ac-e312b9abe457","2025-11-13T19:16:36.396784+00:00","MATCH (u:User) RETURN count(u) AS total_users","306.96","simple","How many total users are registered on BuzzOverflow?","1","buzzoverflow","true"
"c5f55faf-7c8d-47d1-a8f8-5ee0e3281244","2025-11-16T18:17:21.209455+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'graphql'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'apollo'}) RETURN DISTINCT u.display_name LIMIT 10""","272.5","multi-hop","Identify developers active in both GraphQL and Apollo technologies","10","buzzoverflow","true"
"8c583def-239f-4f31-a254-f7ece23e574e","2025-11-13T19:52:47.297130+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 5""","358.19","medium","What are the top 5 users with the highest reputation?","5","buzzoverflow","true"
"9aa6b602-0a6d-48ea-b3ab-2e4a92fd7d1e","2025-11-14T17:08:22.909673+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 3""","305.98","medium","What are the top 3 users with the highest reputation?","3","buzzoverflow","true"
"e7804e94-b325-4ff9-a26c-c0dc5d2702c5","2025-11-14T17:23:46.040385+00:00","MATCH (u:User) RETURN count(u) AS total_users","269.35","simple","How many users are registered in the database?","1","buzzoverflow","true"
"22922c03-cd44-43c9-b7f9-f6e2e120f2f5","2025-11-13T19:18:15.821063+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH t.name AS tag, AVG(q.score) AS avg_score WHERE avg_score > 20 RETURN tag, ROUND(avg_score, 2) AS avg_score ORDER BY avg_score DESC LIMIT 5""","350.6","complex","What tags have questions with an average score higher than 20?","1","buzzoverflow","true"
"8669e6ca-f137-46cf-9879-9cd848331b51","2025-11-13T19:51:18.685702+00:00","""MATCH (q:Question) RETURN q.title, q.favorites ORDER BY q.favorites DESC LIMIT 5""","302.98","medium","What are the top 5 questions with the most favorites?","5","buzzoverflow","true"
"da26fe46-266e-42a6-808c-09b543efef6f","2025-11-16T17:19:56.944918+00:00","MATCH (q:Question) WHERE q.answered = true RETURN count(q) as answered_questions","264.37","simple","How many questions have been marked as answered?","1","buzzoverflow","true"
"586b3d0a-4cfb-4500-a6b6-16c489c25467","2025-11-16T18:18:42.772614+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'python'}) RETURN DISTINCT u.display_name""","282.72","multi-hop","Identify users with questions across 'javascript' and 'python' tags","12","buzzoverflow","true"
"567880bf-9717-4a64-90c3-a8095cdf4fa7","2025-11-13T19:50:24.105984+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, count(q) AS question_count ORDER BY question_count DESC LIMIT 5""","306.54","medium","What are the top 5 tags with the most questions?","5","buzzoverflow","true"
"74359946-7490-4b05-b6b8-2c7c636b7b27","2025-11-14T17:28:40.248900+00:00","MATCH (u:User) RETURN count(u) AS total_users","267.29","simple","How many unique users exist in the buzzoverflow database?","1","buzzoverflow","true"
"cb764cd2-c2ee-475c-a600-69d21e59a426","2025-11-14T17:14:55.406558+00:00","MATCH (u:User) RETURN count(u) AS total_users","297.98","simple","How many users are registered in the database?","1","buzzoverflow","true"
"049c6294-a03b-4ed0-8396-23dc81faf4d1","2025-11-16T18:20:34.970300+00:00","""MATCH (q:Question)-[:TAGGED]->(t1:Tag), (q)-[:TAGGED]->(t2:Tag) WHERE t1 <> t2 RETURN t1.name, t2.name, count(DISTINCT q) AS combination_count ORDER BY combination_count DESC LIMIT 5""","550.78","complex","What are the most common tag combinations for questions?","5","buzzoverflow","true"
"541c60a3-29a7-43b1-ad83-afa20f69681b","2025-11-14T16:53:37.859005+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","265.21","simple","What is the total number of questions posted on this platform?","1","buzzoverflow","true"
"a058a1d7-3fd0-4d1d-af66-73f896bbb012","2025-11-16T18:29:31.067497+00:00","""MATCH (q:Question) RETURN q.title, q.score ORDER BY q.score DESC LIMIT 5""","295.7","complex","Find top 5 questions with the highest scores","5","buzzoverflow","true"
"ca2ca5dd-0ee0-4487-abd5-7925928d7a18","2025-11-14T17:27:31.329980+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","268.7","simple","What is the total count of questions in the system?","1","buzzoverflow","true"
"e6216e73-9a28-4d90-ae66-699417b7b15a","2025-11-16T18:15:12.848138+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","299","simple","Count the total number of questions in the system","1","buzzoverflow","true"
"84cd8a38-8c77-45db-b214-9d785e01f91d","2025-11-14T17:09:52.093355+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, count(q) AS question_count, avg(q.upVotes) AS avg_upvotes ORDER BY avg_upvotes DESC LIMIT 5""","367.49","medium","What are the most popular tags for questions with high view counts?","5","buzzoverflow","true"
"3ff33ebd-fc9f-470f-a17a-6bd9d238b95b","2025-11-16T18:17:32.112517+00:00","""MATCH (q:Question) RETURN q.title, q.favorites ORDER BY q.favorites DESC LIMIT 5""","272.38","medium","What are the most favorited questions?","5","buzzoverflow","true"
"5824c754-d329-4f8a-8bc1-6cdea2dde29f","2025-11-14T17:17:12.858106+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 3""","304.21","medium","What are the top 3 users with the highest reputation?","3","buzzoverflow","true"
"03c9406c-626c-40c1-bb52-14bba03dd0c2","2025-11-16T18:24:29.516169+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 1""","315.26","medium","Find the most popular tag by question count","1","buzzoverflow","true"
"1f06705b-900a-4057-aba3-ce2382a91910","2025-11-14T17:21:04.358910+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","268.18","complex","How many total questions are in the platform?","1","buzzoverflow","true"
"6de51f5e-9b3e-4883-a49e-1d978d692c18","2025-11-14T17:26:14.230149+00:00","MATCH (u:User) RETURN count(u) AS total_users","305.16","simple","How many unique users exist in the database?","1","buzzoverflow","true"
"061f6a11-f3db-4733-a830-2f512a793415","2025-11-16T18:18:09.900008+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","295.87","simple","Count all questions in the database","1","buzzoverflow","true"
"c5ccbad9-1ede-43ff-84bc-21bb17f64ccd","2025-11-14T17:30:24.695809+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) RETURN t.name, AVG(q.score) AS avg_score ORDER BY avg_score DESC LIMIT 10""","361.71","medium","What is the average question score for each tag?","10","buzzoverflow","true"
"ec4b08e4-c932-4e7b-950c-5c28d0ba1e96","2025-11-16T18:26:12.110262+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, count(q) AS question_count ORDER BY question_count DESC LIMIT 1""","297.75","medium","Find the user with the highest number of posted questions","1","buzzoverflow","true"
"49c5c4a8-f75e-417a-a01b-67668cb3d78d","2025-11-14T17:28:13.525407+00:00","MATCH (u:User) WHERE u.reputation > 10000 RETURN COUNT(u) AS high_reputation_users","287.38","medium","How many users have a reputation above 10000?","1","buzzoverflow","true"
"1220a5d3-6d1b-41ba-a960-605d660e1471","2025-11-14T17:11:38.592440+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.upVotes > 50 RETURN t.name, AVG(q.upVotes) AS avg_upvotes, COUNT(q) AS question_count ORDER BY avg_upvotes DESC LIMIT 5""","400.25","complex","What are the top tags for questions with the most upvotes?","3","buzzoverflow","true"
"aea6841c-1df7-4f9e-ae68-1b961756a435","2025-11-14T17:08:54.129341+00:00","MATCH (t:Tag) RETURN count(DISTINCT t.name) AS unique_tags","302.05","simple","How many unique tags exist in the database?","1","buzzoverflow","true"
"2be8dab6-0c60-4fbd-b597-bc1a49ad3507","2025-11-16T18:28:10.073258+00:00","MATCH (u:User) RETURN count(u) AS total_users","300.03","simple","How many users are registered in the system?","1","buzzoverflow","true"
"de34f72b-3ed2-473f-abe6-60c1a4bd11f2","2025-11-16T17:35:54.441080+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH t, avg(q.score) AS avg_score ORDER BY avg_score DESC LIMIT 5 RETURN t.name, avg_score""","349.32","complex","Find tags with the highest average question score","5","buzzoverflow","true"
"8158c525-5978-4895-a562-309ef37042ec","2025-11-16T18:30:07.732834+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.score > 50 RETURN DISTINCT t.name, COUNT(q) AS high_score_questions ORDER BY high_score_questions DESC LIMIT 10""","299.01","complex","What tags are associated with questions having a score above 50?","3","buzzoverflow","true"
"f991897a-ea99-47ae-9cc4-55e385c56cfb","2025-11-16T18:33:36.105793+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'python'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'machine-learning'}) RETURN DISTINCT u.display_name LIMIT 10""","302.19","multi-hop","Identify developers who have posted questions tagged with both 'python' and 'machine-learning'","0","buzzoverflow","true"
"351f6592-1759-48f9-9159-380849f63ecb","2025-11-16T18:27:11.198497+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WITH t, avg(q.score) AS avg_score WHERE avg_score > 5 RETURN t.name, avg_score ORDER BY avg_score DESC LIMIT 4""","349.21","complex","Find the top 4 tags with questions that have an average score higher than 5","4","buzzoverflow","true"
"3241bb43-a8bf-41ab-bd6e-5452eff0dbca","2025-11-14T17:20:47.156767+00:00","MATCH (u:User) RETURN avg(u.reputation) AS average_reputation","305.81","medium","What is the average reputation of users in the platform?","1","buzzoverflow","true"
"df24db6c-25f9-4e8e-91ad-767e1a9bce32","2025-11-14T17:28:49.779963+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 1""","274.53","medium","Who is the user with the highest reputation?","1","buzzoverflow","true"
"e13f74c4-8c29-4fc4-85b6-c42c62aa0915","2025-11-13T19:16:46.816970+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 1""","302.46","medium","Who is the user with the highest reputation?","1","buzzoverflow","true"
"c1bd6ba8-1cb5-4434-afa2-f82f47ac6a22","2025-11-14T17:15:43.260118+00:00","MATCH (q:Question) RETURN count(q) AS total_questions","267.39","simple","What is the total count of questions in this Q&A platform?","1","buzzoverflow","true"
"01a9bda5-81c9-4f80-b2c7-991c86e0e4e8","2025-11-16T18:24:05.946536+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag {name: 'javascript'}), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag {name: 'python'}) RETURN DISTINCT u.display_name LIMIT 5""","292.13","multi-hop","Which users have asked questions tagged with both 'javascript' and 'python'?","5","buzzoverflow","true"
"b3401b88-8486-4ae5-bc9a-cf88e9c4baa1","2025-11-16T18:31:36.099070+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.score > 10 WITH q, count(DISTINCT t) as tag_count WHERE tag_count >= 3 RETURN q.title, q.score, tag_count ORDER BY q.score DESC LIMIT 10""","305.95","complex","Find questions with a score over 10 that have at least 3 different tags","10","buzzoverflow","true"
"e02989a7-2095-45d1-9dfe-2c95e9d65884","2025-11-14T17:22:42.515182+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag {name: 'graphql'}) WHERE q.score > 10 RETURN q.title, q.score ORDER BY q.score DESC LIMIT 5""","364.72","complex","Find top 5 high-scoring questions tagged with GraphQL","5","buzzoverflow","true"
"5c9ff625-45e2-46dc-a6d7-3f28031fea77","2025-11-16T17:35:14.295995+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag) WHERE q.upVotes > 100 RETURN t.name, count(q) AS tag_count ORDER BY tag_count DESC LIMIT 5""","299.17","complex","Find the most popular tags for questions with more than 100 upvotes","0","buzzoverflow","true"
"d355560b-0a02-47a2-9aee-98514261b729","2025-11-14T17:14:16.278390+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WITH u, count(DISTINCT t) AS tag_count WHERE tag_count > 1 RETURN u.display_name, tag_count ORDER BY tag_count DESC LIMIT 5""","398.7","multi-hop","Find users who have asked questions across multiple tags","5","buzzoverflow","true"
"6e754b8e-cb54-4e05-a686-4be09aa24dae","2025-11-16T18:23:27.922888+00:00","MATCH (u:User) RETURN count(u) AS total_users","301.53","simple","Count the number of users in the database","1","buzzoverflow","true"
"42e3c17a-ef48-461f-95df-0ab16115e328","2025-11-14T04:06:44.784757+00:00","""MATCH (q:Question)-[:TAGGED]->(t:Tag)\nWHERE q.upVotes > 50\nRETURN q.title, q.upVotes, t.name\nORDER BY q.upVotes DESC\nLIMIT 5""","308.95","complex","Find the top 5 questions with the most upvotes across all tags","3","buzzoverflow","true"
"39db6daf-9b78-4d24-b446-cbe5c41ec5a0","2025-11-14T17:24:26.340715+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WITH u, COLLECT(DISTINCT t.name) AS tags WHERE SIZE(tags) > 1 RETURN u.display_name, tags LIMIT 10""","301.15","multi-hop","Identify developers who have posted questions across multiple technology tags","10","buzzoverflow","true"
"1312527c-b879-4f87-86af-f93c2266d0b9","2025-11-16T17:35:43.874809+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) WITH u, count(q) AS questions_asked ORDER BY questions_asked DESC LIMIT 3 RETURN u.display_name, questions_asked""","303.68","medium","What are the top 3 most active users by number of questions asked?","3","buzzoverflow","true"
"cb9d12d2-f1b6-4713-bdda-a82d5da38b71","2025-11-16T18:30:46.442350+00:00","MATCH (u:User) RETURN count(u) as total_users","258.92","simple","How many users are registered in the database?","1","buzzoverflow","true"
"ee50c592-73ec-4a73-ad97-775112d3e3ca","2025-11-14T17:29:24.862847+00:00","""MATCH (u:User)-[:ASKED]->(q1:Question)-[:TAGGED]->(t1:Tag), (u)-[:ASKED]->(q2:Question)-[:TAGGED]->(t2:Tag) WHERE t1.name CONTAINS 'javascript' AND t2.name CONTAINS 'react' RETURN DISTINCT u.display_name LIMIT 10""","277.85","multi-hop","Identify developers who have asked questions in both JavaScript and React domains","10","buzzoverflow","true"
"7fbe2455-4e9d-4cef-be9c-6d8e79c27119","2025-11-16T17:35:24.235116+00:00","""MATCH (u:User)-[:ASKED]->(q:Question)-[:TAGGED]->(t:Tag) WITH u, count(DISTINCT t) AS tag_count WHERE tag_count > 1 RETURN u.display_name, tag_count ORDER BY tag_count DESC LIMIT 5""","313.2","multi-hop","Find users who asked questions with multiple tags","5","buzzoverflow","true"
"d7613177-8d9b-4afc-a350-e92eb6ad3916","2025-11-16T18:16:00.561575+00:00","""MATCH (u:User) RETURN u.display_name, u.reputation ORDER BY u.reputation DESC LIMIT 3""","299.76","medium","What are the top 3 users with the highest reputation?","3","buzzoverflow","true"
"e95027a8-71c1-4178-b9c1-06d1deec33cd","2025-11-14T17:24:54.558742+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, COUNT(q) AS question_count ORDER BY question_count DESC LIMIT 1""","299.99","medium","Which user has asked the most questions?","1","buzzoverflow","true"
"1e33f9dc-91e0-4f26-9981-7b1d2bfa47ae","2025-11-14T16:53:58.117949+00:00","""MATCH (q:Question) RETURN q.title, q.upVotes ORDER BY q.upVotes DESC LIMIT 3""","293.75","complex","What are the top 3 questions with the most upvotes?","3","buzzoverflow","true"
"1959ecbd-3801-4e4b-8429-1cb7d428c8ce","2025-11-14T17:16:29.722747+00:00","""MATCH (u:User)-[:ASKED]->(q:Question) RETURN u.display_name, q.title, q.favorites ORDER BY q.favorites DESC LIMIT 5""","303.19","medium","Who asked the questions with the most favorites?","5","buzzoverflow","true"
"a71e68ff-d5a4-4269-9a09-b8607a992ee7","2025-11-14T17:08:12.560958+00:00","MATCH (u:User) RETURN count(u) AS total_users","304.67","simple","How many total users are in the database?","1","buzzoverflow","true"
